topic id,Connected nodes
4889,[7816 7346 9475]
4825,[1558    1 2170 6249 9475 7600 9174 8346]
4826,[1558    1]
4837,[9210]
4827,[1]
4828,[1]
4841,"[3721    1 2170 7600 7504 7986    0 9144 1558 8232  333    2 4873 7508
 7496 8059 7643 9571  283 8346]"
4865,[9210]
4842,"[9217 9571 9304 7719 4873 7816    4 7504 7760 9475 8260 9267    1 6113
 9176 9152 6168 8310 6278  168 3491 7757 7424 7962 2220 7600 9288 6321
 9174 9446 7508 6359 8346  132 6155 9609 9679 7543 1558 9654 9681 7481
 6144 7643  364 9668   68 9730 8232 9620 8059  283 9510 9521 9807 9149
 9784 9334 9534 9863]"
5940,[9679 9217 1558 9304 7496 7600 9784  274    7 8102 9267 6113 7962]
4872,[8117 6269 9475 9112 6359 2820 6321 8026 8099 6168 9144]
4849,[9211 1558 9176 2306 7719 6274 7903 9112 7405  131 7892]
4851,[7496 6168 8117 7892 7604 9174 7600 9150]
4856,[7496 9206 7643 9112 9144 1558 7719 7620 9174 7636]
4854,"[7604 7600 7816 6155 7719 9112 8102  287  293 1558 6144 7757 4151 9267
 9503 9590 9217 9728]"
4904,"[2075 7757 7481    1 8212  132 7962  293 7600 1558 7760 7643 4151   56
 6359 8102 9174    3]"
4855,[2170 7604 9174  130    1 9353 9482]
4857,[8346]
4859,[9174 7643 8971 6260 7424 9475 7986 4151]
4860,[9174 6249 6113 7816 9112 6260]
4902,[6321 7816 6144 7643 9176    2 6113    1 9144 9174 7875]
4900,[9248 7600 9112 9144 8232 1558 9174 6359]
4862,"[7719 7600   56 9174 7504 7760 9263 9144 1558 7643 9267 6113 2170 6359
 7636 8816 9152 7424 6269]"
4863,[8102 7600 7346  168 9475 7760 9174 9150 8117]
4866,[7508 9210    2 9174 9475  288 7504 2170 7346 6122 8059 1558 2220 8102]
4864,[7508  333 9475 9174  287]
4869,[6260 9174 9673    1 7600 7643 9112 7816 8102 6237  175]
4868,[   1 7816 6113 8018]
4867,[9174    1 7962 6321 7760]
4870,[ 287 9475  353    7 8102    0]
4898,[2170 7903 1558 7816 9144    1    0 9288 2750 7543 9304 9353]
4871,[9174    1 8192 7508]
4899,[   0 1558 7600    1 7816 7903 9144 9112 8165 4151 9176]
4880,"[7496    1 7903 9475 7986 1558    4 7760 9144 9112 8117 7719 7424 2820
 8099 8102 7892 9174 2220    0 6321 8018]"
4888,"[ 158  175 6359 6249 7903    1 6144 7643 9174 2170  293 7504  288 6149
 7600 7481 9549 7757 9548 1558 9728  283 9720 9149 9701]"
4883,[   1 2220 2170]
4881,[9112 9217  281 6260 7643 7543 2306 9144]
4882,[6113 6359 2220 1558 9322 9393    1 9503 7424 9149 9531]
4884,[ 287 6321 7508 7481 6151    2    1  130 9144 7543 6359]
4887,"[ 287 1558    1  293 9475  353 7719 8212 2170 7424 9288 2075 7816 7903
 8165]"
4894,[8260 6168 8192]
4886,[   1 7508 2170 7962 9475 9174 1558 7346 8232]
4885,[7903 7346 9112 6113 7986]
4891,[2170 9144 8232 1558]
4893,[8260]
4892,[7600    0 1209 1558 2170 9174 7986 7816 7875 9112]
4905,[   1 7760 1209 8310 1558 6359 2075 7719 8018]
4896,[9950 9876 7508    1 6249 1558 7816 7424 6113 7600 9905 9668]
4901,[   0 2170 9176 9112 7816 7405]
4897,[8153 1209 1558 2306 9475]
4907,"[9253    1 9144 6359 1558 9174 7643 9475 7508 7816 9112 7757 9176 6260
 7903 4151]"
4906,"[2075 7600  353 9112 7643 2820 7719 9174 7816  168    7 1558 6269 7424
 6168 7481 6278 8232 6113]"
4908,[9174 1558 8310 9475 4873 6113 9263 7424    4 9150 9176 2075]
4909,[9263 9176 1558 9475 7643 7405]
4910,[   0 1558 7816 8119]
4914,"[9273 2170 6249 2306 7504 9144 7816 7643 7719 6113 1558 9267 2820 7757
 7600 7903    1 9152 7405 9475  287]"
4911,[9267 1558   56 8165 6359    1 7816 2306 7719 7643 7481 9144 2820]
4913,"[7405    1 6113 7600 9150 6168  293 8119 1558 7504 7481 7508 9149 9353
 6321 9335 9446 6155 4873 9304 9571 9393 9765 9681]"
5716,[1558 9335    1 9655 6321  131 7543 4873]
5499,[9629 9476 6237 1558 8346]
5501,[7636 9620 7424   56 9288 9267 9353]
4922,"[9267 9144 7543 1558 8165 6168 6260  333 7760 9475 9288 7757 8192 7600
 6359 9240    1 9217 8018 9503 9327 9587 9548]"
4917,"[9217 7600    1 9144 1558    7 2170 7424 9112 6144 6113 9150 7636 9475
   68 6155 6359 7816 8816 9503]"
4915,[9176 7600 7643    2 6260 2170 6144]
4916,[9240 6260    1 7643 6359 6151 9267 9475 9176 9112 7757]
4920,[2220 7424 8260 8232   50 7504 9475 8310]
4918,[7508 1558    1 9240 9144 6144 4151 6359 7424  281]
4919,[   1 7600  287 8102 6269 9267 8232 7636 9304]
4921,[7346]
4923,[9288 1558 9144 6168 7719  287  281 7816 7636]
4924,"[9267 7636 9606 9288 7600 7816 6113 7945 2306 8165 7760 6278 7719 7424
   56 9334 9373 9519 9393  104 9620 9681 9668 6155 9679]"
4926,[9295 9144 1558]
4927,[   0 7508 7757  353]
4929,[9217  130    1    4]
4930,[9475 9273 8346 8153 7346]
4931,[   1 9293 1558 7719  132 7600 8153 7405 9144 7816 2306]
4932,[9217 1558    1 7504 6168  333]
4933,"[   0 1558 9288 8232 9144 9112 2820 9210 8125    1 7636 7816 7757 9475
 9176]"
4934,[ 353    0  287 7636 6264]
4935,[   0 1558 7508 6359 8232 2170 6249 7757 7816 7719]
4939,[9303 1558 9176 7757 7405 6359 7816 2170 6113 6155 9152]
4936,[7508 1558 6359 8232 7760 2170 9288 6144]
4941,[2170 1558 8165    0  293    1 9475]
4942,[2075  293 8310 1558 6269 7757 9174 9217]
4938,[7346 7903 6264]
4943,[   0 7719]
4944,"[   0 1558 2170 7719    4 7543 9144 6113 6359  132 7504 7760 8153  281
  333 9112 7757 6151 9176 9475 8099]"
4948,[8260 1558 9475 9217 8982 9176 9353]
4945,[9267 1558 9303    1 9475 7816 9152  130 9176 9240]
4946,"[9217 2170 2306    1 7760 8232 9288 9475 7600 9112 8192 9267 1558    4
 6260 7424 9176 2220 2820 6113 7504 7903 9567]"
4947,[   0 1558 9144    1 9176 6306 7504 6260   56 9475 7903 7719 9217 9210]
4950,[9304 9176 1558 7816 7600 9475]
4951,"[9217 1558 9176 9144 6249 7424 8982 6113    1 9475 9152 1209 9288 7962
 7504  287 9364   68 9334 8650 8816 2220 7636]"
4952,[7600 8982]
4953,[9217    1 9176 7424 6260 9240]
4954,"[9217 9288 6168  293 6249 7760  288  287 7504 7424 8232 7643 7945  333
 2820 6122 1558 6269 9144 8982 9176 6113    1 9475 7481 6260 9112 8018
 7346 9267  130 7986 2144 7816 7719 2075 9367 9408 9481 8816 9335 9567]"
4955,"[9174 8018 8165 8982 9217 6113 9176  288 6168 6321    2 7346 7986 9475
 7760 6278 9334 7816]"
4956,[7816 9288 7757 8982 7424 9174 6113 9503]
4968,[9301 9288 9176 7600 1558 6306 9334 9475 9304 7504 6155  288]
4957,[9322 8232    1 7757 7600 9176 1558  288  132 9288 8982]
4972,[9343 9144 9176 6113 9112]
4958,[9334 1558 6113 9144 7424 9288]
4959,[   0 1558    1 8018 6321  288 6260 7816 9217]
4960,[1558    1 9334]
4961,"[9335 9217 9176 9144 9152 7600 7424 8982 7757 6113 9112 7986 9475 2075
 7504 7719]"
4973,[6306 6113 1558 7600]
4962,[7600 7424 9217 9176  288 9112 2750  168 9326 2075 8102]
4963,[9327 7600 9288 9176 7719 8232 9335 1558]
4964,"[9326 9144 9217 9176 7719 6113 1558 7600    1 9288 8192 7424 2075 9334
 9475]"
4970,"[   0 7875 6113  281 9288 7643 2306  288 7481 7719 9176 1558 8165 7816
 9475 9112 9334]"
4965,"[ 333 7424 6113 9176    4 6168 9144 6269 8232 7816 9334    1 7508 1558
 7903 7760 6155 9288 9112 6122 2075 8102 9152 9475 7600  164  288 9174
 7757 6260]"
4971,"[7346 7600 9346 7719    1 9304 1558 9288 9112 8153 8165 9334 9475 9176
 9152 7986    4 8125]"
4969,[   0 7424  288 7643]
4974,[6306 9217    1 7600 7424 7903]
4975,[9334    0 9322 7424 6359 1558 9475 9288 9176 7816    1 6321 6208]
4976,[8018 1558 9475 8165 9304    1]
4977,[   1 9240 9334]
4979,[6278 9267 9288  287 8165 7945  104]
4978,[  0 287]
4980,[9267 9288 6278 9353 9620 9800]
4981,[9288 9267 6278 6168 9620 9304  104 6322 9353 9668 9679 9864]
6038,[9149   44 9288 6155  168  283 9384 7424]
5942,[   1 9626  287 9353 9583 6321 9720 9240 2170 9363 9335]
5907,[9288 9353 2820 9620 9267 9621 9679   56 9728 9334  293]
4987,[ 353  287 7757]
4982,[9288 9334 7945 6278 9267]
4988,[1]
4990,[7600 8102    1 8192 8310 9475 6260 7636]
4989,[   1 7600  287 6113]
4994,[1]
4991,"[7600 1558    1 7719 6260 3491 9248 9174 7643 9144 6113 4873 7481 9549
 8232 9571 9655]"
4992,[1]
5002,[   1 1558 6168 9288 6113 7962 9174 6155 9353]
4993,[1]
4995,[   1 7636 9304 7424]
5508,[2220 9628  287 7504]
5031,[9363 6113 9144 9334 9288   68  958 1558 9475 9112 6237]
5038,[6306 9335  175    1 7643 9217]
5004,[9353 1558 9288 8232 7600 9176    1 6278 7945 9304]
4998,[283]
4999,[7643  353]
5348,[9217 9549    1]
5000,"[9679 7543 4873 1558 9446 2170    1  283 9334 9288 9475 6269  288 9144
 7504 7424 8165 7816 6278 6113 9548 7636 2220 9571]"
5001,[   1 7757]
5003,[7962 6359 9728 6155]
5023,[9267    1]
5005,[9267 9353 7816 9288]
5006,[9288 9267 6278 9353 2820]
5017,[7816 9240 6359]
5010,[9240 9548 6113]
5007,[   1 8232 1558]
5011,[9353    1 7600 9446 8102 9568 9174]
5009,[9240 9149 2170]
5012,[   1 9144 8310 3491 7600 6155 6113]
5060,[9112 9322 7636 9174 2820 6113 8232]
5013,[   1 6113 9240 7600 8346 1558]
5855,"[ 283 4873 9626 9621 7962 8099 8816 9288 9620 1558 9240 9668 7504 6155
 6113 9534 9606    1 9571 9765 7496 9930 9384]"
5014,[1]
5015,[   1 7760 7508 7816 9334 3491 7600 7424]
6119,"[   1 9903 6249 9144 9288 9876 9728 9807 9620 7600 9217 9668 9655 6260
 9610 9720]"
5018,[6237 8018 8346 9568 9515]
5019,[6359 9144 7816 7643 6113 1558 7600 8026  283]
5024,[7508    1 1558 9174    0 7504 9503]
5030,[9367 9288    1 6113 7600 7643 7424 9334 9144 6359 9176]
5020,[9353]
5026,[9301    1 9144 8165 9353 1558 8102 6269 9503 9496 9288 9605 6260]
5022,"[1558  287 7424  353 4873 7903 2306 6359 9267 8165 8018 6260  274 8816
 7945 6151]"
5025,[9353 9288 9267]
5027,"[9174 7816 8192 7719    1 9267 8165 9288 1558 9176 9144 7504 7508 6113
  353 6249 9475   44 8232 6168 9217 3491 2306 6359  281  283 6269  319
 8026 2820 7903 7405   68 6310  287 2750 7643 9334 8018 7424]"
5028,[   7 7508    4    1  281 1558 9217  287 7405 6249 6269 9303]
5032,[   1 9514]
5033,[1]
5035,[7600 7962 6310]
5036,[8026 1558 7903 7600    1]
5042,[9217 1558 9144 7600 6260 9288 7760 9176]
5037,[68]
5039,"[9655 9288 6359 7643  104 9668 6278 9267   56 7636 9620 9519 9304 9571
 9353 8232 6168 9144 9679 1558]"
5040,[6306 6359 8232 8212  281    7   68    1 1558  168 6113]
5041,[9367 9217 6321]
5044,[8346]
5045,[3491 6113 6155]
5053,[9217 7600 9375 9304]
5047,[ 104 6278   56 9288 9353 9304 9267 9668 7636  125 9679 9864]
6017,[9869 8232 9861 7405 6155 6269]
5052,[7508 9322 7424 6269 9112 9482 7600    1 6155 7757 9510 7543 9728]
5049,[7346    1 9144 7424 7600]
5050,[9112 1558 9144 8232 6113 7816    0 9375    1 9288 7719 9217 7760 8149]
5054,[7508    1  287 6122]
5055,[132]
5056,[6359    1    7  175 8343 7719 6144 6306 2750 9152 8102 9848]
5059,[9174 9322 1558 9217 3491 7962]
5057,[3491 7600 6359 9303 7405    1 6155 7816 8343 9475 8192]
5058,[9322    4 6359 7346 1558]
5062,[9393 9353 9288 8119 7643 8232 7600 9144  281 9334]
5063,[9388 9144 9240 9322 1558 7719 9393  287 6359 7600 7760    0 9112 9174]
5080,"[7636 9408 7945 9144 9304 9288 9112 6168 7508 8232 7986  287 2820 9475
 7481 2750 6249 7346 6165 8165 9334 8125 7719]"
5064,[9174 7643 9304 7346 9475 8125    1  283 6269]
5065,[9373 8232 9334 7986  132  293 7962 7600 9288 9475]
5066,[8165  132 8153]
5068,"[9384 7424 9152 6155 3491 9475 9112 9176 7962 9240 2820 6144 9373 7986
 7719 7636 9304 6113 7405 9334]"
5076,[7962 6113 9210   56 1558 9240 9144 7636 7719 8232  287  281 7903]
5069,"[7346 6269 8232 9152 6321 9217 6359 9475 6122 9176 7986 7636 9384 9304
 7962 9471 7757 6113 9504]"
5075,[7636]
5071,[9393 9531 9563 9535 1558 9698  288 9519 8816  283 9571 6155 6359]
5070,"[   1 9393 9240 7600 1558 9288 9217 9112 6113 7424 7719  353 2750 7504
  168 3491  274 9174 9144 6260 6237 9503 9571 7643 9568 9482]"
5152,[9475  287 1558    1  164]
5074,[7636]
5072,[8346  287    1 7600 6113]
5073,[7508  132 9475 9288 9373  287 8232 7636 7600 8736 9334 6113 6155 1558]
5077,[  85 9353 9240]
5078,[9326 9217 6249 9288 9112 9176 8149 1558 7636 9475 4873 9240 7504 7962]
5079,[7600 9288 9304 6165 9293]
5081,[8149 9144  281 7760 9176 1558 7986 9112 9353   68 6165]
5094,[9393 7424 7346 7636   85]
5082,[ 132 6113 9408    4 8102    1 6165]
5083,[7636 9217 7986 7962]
5087,"[7903 8102 8212 9176 9304 9408 9288 7962 6113 6168 7424 7636 7816 6359
 6269 7986 7600 9152 6208 9475    4  132 8125 8232 2220    1 7346 9144
  168 9384 9112 6321 6165  293]"
5084,[  85 9408 6165 7600 9240 6113 8816]
5086,[   1 9408 8192 6113 8232 9304 9334 6155  274 9112 9535 9690]
5085,[9408 6321 6165 7346]
5090,[   1 9408 7760 9176 1558    7 9112 8232]
5088,[9408]
5089,[9408 9475 7346]
5091,[7508 9335 9475 1558 7424  287    4 6113 9334 9384 6269]
5093,[9393 9408 9217 1558]
5092,"[9422 7643 9288 9475 9353 9144 7424 7636 6113  287 9408    1 6359  158
 9384 9334 8192 9304]"
5095,[7636 6113  168]
5096,[7636 6359 6113 8232    1 6168 7757 7816 9475 9174]
5101,[9112 1558 6359 6260 9393 9485 7643 9144 7816 9503]
5097,[7636   85 9408 8192]
5098,"[9408    1 9288 9144 6113 1558 9112 7508 7636 7504 7945 9475 6359 9334
 9620]"
5099,"[8816 9288 7636 7504 9217 6269   68 7600 2820 3491 9334 9475 1558 9112
 8192 7424]"
5100,[9393 9475 9288    1  132 7346 8102  283 7636 7424 7760 9304]
5112,"[9458 7600 9112 1558    1 9240 9288 9475 9176  958 8102 9144 9217  281
 6151 6113    4 7636 9152]"
5103,[9384 7424 6249]
5102,[9384 9217 7636  281 9112 8102 6113 7424 9334 9408 8816 6359 9475 7760]
5104,[9334 9422 8192 9475 7346 6165 9335]
5105,[7636 6269 9112 9217 9304 6113 6165 9458 9288 9475 9471]
5108,"[   4 2820 6168 6113 9144 7424 9475    1 7504 7962 7346 9408  287  353
 9288 9176 7636 9334]"
5118,[8346 6237]
5106,[7636  287 9475]
5107,[9475 9408 1558 9288 8153 6269 9304 7424 7504 9174]
5109,[7962 7636 6168 6359 8816 9304   29 8232 9384 9334]
5110,[9288 9408 9475  283 9334]
5111,[9174 7504    1 6168 7643 6359 6113 9482 7636]
5115,[6269 9112 6113 1558 9408 9334    1 6359  287 9384 9288 7636]
5113,"[9144 8816    4 9335 7504  287 9152 9112 6113 6151 9334 6359 7481 9408
  293 9288 7424 7760  281 7962 1558 7875 9475 7346 9446    1]"
5114,[2220 7346 6113 7504 9288 8232 9335 9384]
5116,"[9475 9457 1558 9408 9152 6113 9334    1 6359 9144 8346  283 9112 9176
 6237 9174]"
5119,[9397 9304 7600 3491 9240 7636 1558 9112]
5122,[8816 9446    1 9408 9288 6113 9112 7636 1558 8310 8232 9475 9217]
5120,[7962 8102 6249 7424  287 6269]
5121,[9446 6113 7636 7600 9304 9384 1558]
5123,[6237 6113 6269    1 7719]
5127,[8816    1 9446 1558 7636 6321 7643 7816 9304]
5125,[9152 7481    4  887 9174 9393 7424 6151 9475]
5124,[9475    0 6359 9408  158    1 1558]
5171,[7508    1 1558   68 6269]
5128,[9384 9434  281 8310 9304 1558 8102 7636 9112 8232 9475]
5130,[1]
5135,"[8816 9463 9384 3491 9288 9240 9408 9144 6151 2820    1 9112 9475 9393
 6249 6113 1558 9334 2220 7636  281 6260 9446 7543]"
5131,[1]
5132,[9288 6269 9334 9408  287 9471 7636 1558 7481]
5498,"[   1 6155 9622  281 9288 1558 9571 7760 7600 7757 6359 9149 9446 9334
 9174]"
5137,"[9471 6237 7600  287 9446 6113 8346 6249 9304 7636 2220 9144 8102 9503
 7543 9620 9679 9217 9149]"
5133,[9471 9144 9288 6359 7600 7424 6113 1558]
5134,[   0 7600 9144    1 6359 2220 9475]
5136,[6359    0 7600 2170 9112 1558 7636]
5139,[9240 9149]
5140,[9144 9419 7636 9301 1558 7600 9304]
5142,[9476 9144 9288 8346 6113 6237 9475]
5141,[6165 7636    1 7760 9144 6168  281 2170 7424 6359  293]
5143,[   1 7346 6113 9240 9112 6249 7424 6260 9144 1558 7636 9288]
5144,[9478 6359 7636 7600 9112 8165 7424 1558 2306    1 7719 9475  132]
5145,[2220  353]
5147,[ 281 1558 2170  293    1    0 9475 6113 8736 9481 7504 9373 2220 9571]
5146,[8736 1558]
5148,[8816 9475 6359 7719 6321 7636 6269]
5149,[   0    1 9217 9475 6113 7643 1558  281 8232   44 9152]
5150,"[   1 9144 9240 9217 9373 7543 9481 9288 6274 6113 7600 8346 7760  283
 9393]"
5223,"[9497 1558    1 6260 6359    7 6113 7636 9334 8102 9240 9174 6249 2170
   85 7643 8736 9217 9288 9496 9149]"
5267,[ 132 7643 2306 9334 9503 6155 9475]
5262,[7636 1558 7424 7816 9503 9535 6237 9446 9571 9668 8816]
5699,[7508 7424 7543 9679 9288 6155 9503 9673 6113 9571 6359]
5151,[   0 1558 9144 9288 7600 8232 9475 7636]
5163,[7962 7424 1558 6260 9481 2220]
5166,"[7508 9486    1 9288 1558 9144 9373 6113   29 9481    4 6274 7962 8816
 7346 6269 9475 6155 2750 2170 9393 6359]"
5153,"[6359    4 9480 7643 1558 9393 9304 9288 9481 9471 9112 8816 9334 6260
 9144  958]"
5154,[7962 9446    1 9335 9471 7760 9475    4 6113 9174]
5156,[9481 9388]
5157,[2170    1 2220 9334 1558]
5172,[7600 6113 1558    1 9481  281 7636    4 4873 6155 9571]
5158,[9485 9288 9144    1  293 6260 6359 9481 7643  958 9475 9217 1558 7719]
5162,"[9496 1558 6165 7600    1 9481 2170 9144 6151  293 9174 9491 9288    4
 7760 7424 6113 8232 4873 9186 7481 7816 9149 9531  288 6149 9503 9335
 9535 7346]"
5159,[8816 9481 9446 9434    1 6113 8102 9471 9475 7760]
5160,[ 293 2170    1 7504 9174 1558]
5164,[7600 9346 7875 9288 6260 9471 9304]
5176,[7962 8816 9174 7508]
5175,[6113]
5173,[9446]
5174,"[9434 9475 9446 6113 7760 9217 9486 2220 7346 7504 7636 6359 8816 9334
 9288    4]"
5177,[9446 2170    4 9288  293 6269 9475 7600]
5183,"[  85 7481 7600 9475 6113 9486 7760 7962 9335 6359 9174 9497 1558 9288
 9531]"
5178,[9393 6113 2170  293 9486 9144    1 7636]
5179,"[9617 7636 9486 6113 9144 6249    1 9334 9475 9373 8207 8736  287 8816
 9174 9519 9551 2170 1558 9267]"
5186,[9486 6113 7346 6269 7424 9335 9475 7903 9288 7504]
5187,[7346 7424 9471    1 9475 7636 7643 6359 8102 7427 9784 9620]
5945,[85]
5185,"[9916 9288 9343 7346    4 9217  353 7424 2170 9486 8207 8232 7643 7636
 6155 6269 1558 6113 7760 9548]"
5181,[9489 6113 2170 8232 9334 7600 9288 9475 7636 8736 6144]
5180,[9486 1558 7760 9475 6359]
5184,[  85 9475]
5190,"[9446 1558 6113 9475 9486 7600 6321    4    1 9408 7962 8165 8125 2220
 9334 9548]"
5188,[1]
5189,[6254 1558 9481]
5191,[9486 9335 6113 9475 9471 9373  158 2220]
5192,[7600 1558 9446 8099    1  131]
5205,[9497    1   85 9475]
5203,[8207 2170    1 1558 9393]
5194,"[9496    1 9446 8125 7424 9486 8165  158 9475 1558 9288 7636 9144 6113
 2170 8232 8153]"
5195,[7962 6113 2170 8343 6359 6168    1 9334 7757 9288 7636 9475 7816]
5204,[9482    1 1558    4 9475 6113 9144 6269 4873 6359 9335 7600 8736 7424]
5196,"[9486 6359 9335  353 6155 7346 7962 8736   44  287 2820 9475    1 9288
  168 9446 7508 7757]"
5210,[9492 1558 2170 6359 9144    1 9496 9240 7424]
5198,[9497 9144    1 7424]
5197,[9497    1 1558 7643 9496 7636    4 9144 8207 7757 6113 6260 7600 2170]
5200,[7757 6359 6113]
5199,"[7600 9486    1 6113 7643 9496 9334 7424 9288 9335 7346 7757 8125 9481
 9373 1558 7636 6269 9393 8207 9112  288 9149]"
5201,[7757    1 9475 7636 8736 6359]
5206,[9499 7636 6359 7757 9144 9288 7600 9475 2170 6113 9334 8232 1558 7816]
5207,[7757 7636 8736 6274 6269 7816 9304 9491 6237 9673 9873 6249 7424]
5216,[7643 9112 6359 9497]
5209,[9495 9475 1558 6113 9112 2220 9174]
5211,[7636 7757 2820 7816]
5214,[9174 9112 6113    1 6260 7719 7643 8736 9304 9491 9393 9592]
5213,[2220 9497 6359 6155 9504 9256 9288 7643 9512 9174 8059]
5215,[  85 9475  158 9446 6321 9384 7504 6359 9503 9496 9617]
5217,"[9174   56 7424 6113 6260 7636 7962 9288 1558 7643    7 9475   85   68
 9373 7816 6359 6237 7866 7600    1 7496 7757 9217 6155 7508 8059  288
 9514 6168    4]"
5218,[  68 9482    1 7600 2220 9174 7760]
5219,[283]
5221,[9149]
5220,"[9510 6113    1 1558 6359 9288 7643 8102 9335 9112  293 9475 9480 9496
 8125 9503   56 7962  132 9571 9620 9910 9668 6269]"
6191,[9149 9792 9668 9916 9931 6321 9626 7760 9503 9940 9304 9905 9920 9929]
5224,[9149 9497   85 9240]
5638,[7757  353 9626]
5225,[9503 9288 1558 9475 9149 6260 7636 6321 9144    3]
5226,[   1 7508 6113 2170  293 6359 9481 2220]
5228,[6113 9149 9144 2220 9334 9174 9393 6359 7504    1 9446 9719  281]
5231,[9112 9497 1558 7962 9475  287    1]
5233,[9149]
5258,[2170    1]
5235,[7816 9510 2170 9149 1558 7600 7636]
5236,[9503 9475 2170 9149 7600 7643 9446 2220 6249 9335    1]
5237,[9149 7816 9446 7636 9503 9174    7 9491 7543 9531]
5243,[9174 9496 1558 6359 9497 9149 9504 3491 9503    4    1]
5238,[9446 7481 9288 7760 9475 9504 3491 9567]
5240,[9149 7757]
5601,"[7543 8165 1558 9673 2820    1 9606 6359  281  132 9288 9655 7757 7962
 9112 9621  958]"
5239,[9496 9334 7424 9335  158 7346 9491 9475]
5242,"[9504 7424 6359 1558 9144 9240 9288 6260 9149 6269 7643  132 6274 7760
 6113 6249 7600 9503 9334 9152    1 7757 7636 9475]"
5244,[7962 6113   56 6260 9514  168 9288    7   85]
5246,[9174 1558 2220 9240 9152 6113 2170 9335]
5245,[9496 9334]
5247,[9149]
5637,[7636]
5602,[7757 9668 6155 7405 9288 9620 9353 6322 9655 7636]
5249,[7757 7962   56 7643 7816]
5253,[9512 6359 9288 7816 9144 1558 7636 9334 9475  287 9149]
5252,[9480 9503 6359 9144 7508 9174 1558  287 9475 9288 6269]
5251,[9508 7643  287 9497 9504 3491 1558 7760 9475 9334 6113 8816]
5263,[9478 6260 7816 2306  132 9496]
5254,[9304 9475 7757 7600 7346 9335 2820 9567]
5255,[6113 9514 7757    1 7600 1558   56 9288    7 9503 7816 9335 9504 6260]
5256,[9335 9152 7816 9504 6249 2170 9497]
5257,[7816 7600 1558 2820 9334 9503 9174 7875 9673]
5261,[9304 2220 9475  958  287    1 9393 9174 9503 1558 8099]
5260,"[9174    7 8059 9476 2306 7816 6113 6260 7600 9496  287 1558   56  283
 6321 7496]"
5265,[2170 7600 9503 9174  132 9512 7757 1558 6113    1  288 9548 4873]
5264,[2170    1 9174 1558 7508 9288 9503 4873 8346]
5270,[   1 9288 9304 9481]
5266,[9304 9475    7 6113 8059 9288 9174 7760 1558]
5268,[9517 9304 7600 7636 6237 9503 9144 9288 9334 9512 6155 7816 9496]
5269,[7816]
5512,"[   1 6321 9654 9519 9628 9626 7543 9174 9288 9587 7636 9446 9620 9144
 9112 9655 7757 9267 2027]"
5277,[7757 9149 7600 7346 9481 9496 7424   68 9334 9174 9475 1558]
5271,[9174 7424 9503 1558 9288 7757 6237]
5276,[9174 7760 6144 9491 6321]
5273,[7508 9517 9514 4873 6269 9174 9610 9217 7504]
5300,[9521 9144 9476 8346 9149 1558 9475 9288 6237 2170 6113 9304]
5278,[9515 9149 9304 9476 9144 6237 9503 9288 8346]
5280,[   1 9481 7600]
